date,state,county_identifier,facility_name,jail_id,est_pop_2019,primary_fips,bjs_juris_id,missing_date_ind,total_inmates,new_admissions,new_admissions_smooth,releases,releases_smooth,felony_releases,misd_releases,non_felony_or_misd_releases,releases_has_charge_class,felony_admissions,misd_admissions,non_felony_or_misd_admissions,admissions_has_charge_class,felony_recid_30,felony_recid_60,felony_recid_90,felony_recid_120,felony_recid_150,felony_recid_180,felony_recid_210,misd_recid_30,misd_recid_60,misd_recid_90,misd_recid_120,misd_recid_150,misd_recid_180,misd_recid_210,recid_30,recid_60,recid_90,recid_120,recid_150,recid_180,recid_210,num_felony,num_misd,num_non_felony_or_misd
4/30/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,2,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,
5/1/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,1,1,0,0,0,,,0,1,,,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,3,0,
5/2/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,1,1,1,,,1,0,,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,3,0,
5/3/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,1,1,0,0,0,0,,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
5/4/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
5/5/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,1,1,0,1,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
5/6/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,2,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,
5/7/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,2,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,
5/8/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,2,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,
5/9/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,2,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,
5/10/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,2,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,
5/11/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,2,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,
5/12/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,2,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,
5/13/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,2,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,
5/14/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,1,1,0,0,0,,0,0,0,,1,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
5/15/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
5/16/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
5/17/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
5/18/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
5/19/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
5/20/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
5/21/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,2,1,1
5/22/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
5/23/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,4,1,1,0,0,0,,0,0,0,,1,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,2
5/24/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
5/25/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
5/26/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
5/27/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,5,0,0,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2
5/28/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
5/29/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
5/30/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
5/31/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
6/1/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,5,1,1,2,2,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
6/2/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
6/3/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,5,2,2,1,1,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
6/4/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
6/5/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
6/6/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
6/7/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
6/8/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
6/9/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
6/10/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,3,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,1
6/11/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,4,1,1,0,0,0,,0,0,0,,1,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,2,0,2
6/12/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,5,1,1,0,0,0,,0,0,1,,0,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,3,0,2
6/13/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,5,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,3,0,2
6/14/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,5,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,3,0,2
6/15/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,5,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,3,0,2
6/16/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,5,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,3,0,2
6/17/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,6,1,1,1,1,0,,1,1,0,,1,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,3,0,3
6/18/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,6,1,1,0,0,0,,0,0,1,,0,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,4,0,2
6/19/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,7,1,1,0,0,0,,0,0,1,,0,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,5,0,2
6/20/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,7,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,5,0,2
6/21/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,1,1,0,0,0,,0,0,1,,0,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,2
6/22/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,2
6/23/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,0,0,1,1,1,,0,1,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,2
6/24/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,7,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,5,0,2
6/25/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,7,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,5,0,2
6/26/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,7,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,5,0,2
6/27/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,7,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,5,0,2
6/28/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,7,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,5,0,2
6/29/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,7,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,5,0,2
6/30/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,7,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,5,0,2
7/1/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,7,0,0,1,1,1,,0,1,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,5,0,2
7/2/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,7,1,1,0,0,0,,0,0,0,,1,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,4,0,3
7/3/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,1,1,0,0,0,,0,0,1,,0,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,5,0,3
7/4/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,9,1,1,0,0,0,,0,0,1,,0,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,3
7/5/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,9,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,3
7/6/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,9,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,3
7/7/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,9,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,3
7/8/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,11,2,2,1,1,1,,0,1,2,,0,2,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,8,0,3
7/9/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,3,3,0,0,0,,0,0,3,,0,3,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,10,0,3
7/10/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,10,0,3
7/11/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,10,0,3
7/12/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,10,0,3
7/13/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,10,0,3
7/14/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,10,0,3
7/15/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,10,0,3
7/16/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,10,0,3
7/17/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,10,0,3
7/18/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,10,0,3
7/19/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,10,0,3
7/20/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,0,0,1,1,1,,0,1,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,10,0,3
7/21/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,12,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,9,0,3
7/22/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,12,0,0,1,1,1,,0,1,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,9,0,3
7/23/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,11,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,8,0,3
7/24/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,11,0,0,3,3,1,,2,3,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,8,0,3
7/25/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,7,0,1
7/26/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,7,0,1
7/27/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,7,0,1
7/28/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,9,1,1,0,0,0,,0,0,0,,1,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,7,0,2
7/29/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,9,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,7,0,2
7/30/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,9,0,0,1,1,1,,0,1,0,,0,0,0,0,1,1,1,1,1,,,,,,,,0,0,1,1,1,1,1,7,0,2
7/31/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,2
8/1/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,2
8/2/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,2
8/3/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,2
8/4/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,2,2,0,0,0,,0,0,0,,2,2,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,4
8/5/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,0,0,1,1,0,,1,1,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,4
8/6/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,9,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,3
8/7/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,9,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,3
8/8/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,1,1,0,0,0,,0,0,0,,1,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,6,0,4
8/9/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,11,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4
8/10/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,11,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4
8/11/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,12,2,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5
8/12/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5
8/13/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5
8/14/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5
8/15/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5
8/16/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5
8/17/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,14,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5
8/18/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,14,0,0,4,4,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5
8/19/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3
8/20/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3
8/21/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3
8/22/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3
8/23/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3
8/24/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3
8/25/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3
8/26/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3
8/27/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3
8/28/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3
8/29/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3
8/30/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3
8/31/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
9/1/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,10,0,0,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
9/2/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
9/3/20,WA,Columbia,Columbia Co. Jail,3004,3985,53013,481007007,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
